Common_name,Year,Count,Image,Fact
European bison,2006,399.0,https://upload.wikimedia.org/wikipedia/commons/thumb/5/59/European_bison_%28Bison_bonasus%29_male_Bia%C5%82owieza.jpg/330px-European_bison_%28Bison_bonasus%29_male_Bia%C5%82owieza.jpg,"European bison, also known as wisent, are the heaviest land animals in Europe."
European bison,2007,433.0,https://upload.wikimedia.org/wikipedia/commons/thumb/5/59/European_bison_%28Bison_bonasus%29_male_Bia%C5%82owieza.jpg/330px-European_bison_%28Bison_bonasus%29_male_Bia%C5%82owieza.jpg,"European bison, also known as wisent, are the heaviest land animals in Europe."
European bison,2008,451.0,https://upload.wikimedia.org/wikipedia/commons/thumb/5/59/European_bison_%28Bison_bonasus%29_male_Bia%C5%82owieza.jpg/330px-European_bison_%28Bison_bonasus%29_male_Bia%C5%82owieza.jpg,"European bison, also known as wisent, are the heaviest land animals in Europe."
Great white egret,1950,0.0,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1e/Great_Egret_Breeding_Plumage.png/330px-Great_Egret_Breeding_Plumage.png,Great white egrets are striking birds with long necks and are known for their elegant breeding plumage.
Great white egret,1951,0.0,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1e/Great_Egret_Breeding_Plumage.png/330px-Great_Egret_Breeding_Plumage.png,Great white egrets are striking birds with long necks and are known for their elegant breeding plumage.
Great white egret,1952,0.0,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1e/Great_Egret_Breeding_Plumage.png/330px-Great_Egret_Breeding_Plumage.png,Great white egrets are striking birds with long necks and are known for their elegant breeding plumage.
Great white egret,1953,0.0,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1e/Great_Egret_Breeding_Plumage.png/330px-Great_Egret_Breeding_Plumage.png,Great white egrets are striking birds with long necks and are known for their elegant breeding plumage.
Great white egret,1954,0.0,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1e/Great_Egret_Breeding_Plumage.png/330px-Great_Egret_Breeding_Plumage.png,Great white egrets are striking birds with long necks and are known for their elegant breeding plumage.
Great white egret,1955,0.0,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1e/Great_Egret_Breeding_Plumage.png/330px-Great_Egret_Breeding_Plumage.png,Great white egrets are striking birds with long necks and are known for their elegant breeding plumage.
Great white egret,1956,0.0,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1e/Great_Egret_Breeding_Plumage.png/330px-Great_Egret_Breeding_Plumage.png,Great white egrets are striking birds with long necks and are known for their elegant breeding plumage.
Great white egret,1957,0.0,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1e/Great_Egret_Breeding_Plumage.png/330px-Great_Egret_Breeding_Plumage.png,Great white egrets are striking birds with long necks and are known for their elegant breeding plumage.
Great white egret,1958,0.0,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1e/Great_Egret_Breeding_Plumage.png/330px-Great_Egret_Breeding_Plumage.png,Great white egrets are striking birds with long necks and are known for their elegant breeding plumage.
Great white egret,1959,0.0,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1e/Great_Egret_Breeding_Plumage.png/330px-Great_Egret_Breeding_Plumage.png,Great white egrets are striking birds with long necks and are known for their elegant breeding plumage.
Great white egret,1960,0.0,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1e/Great_Egret_Breeding_Plumage.png/330px-Great_Egret_Breeding_Plumage.png,Great white egrets are striking birds with long necks and are known for their elegant breeding plumage.
Great white egret,1961,0.0,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1e/Great_Egret_Breeding_Plumage.png/330px-Great_Egret_Breeding_Plumage.png,Great white egrets are striking birds with long necks and are known for their elegant breeding plumage.
Great white egret,1962,0.0,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1e/Great_Egret_Breeding_Plumage.png/330px-Great_Egret_Breeding_Plumage.png,Great white egrets are striking birds with long necks and are known for their elegant breeding plumage.
Great white egret,1963,0.0,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1e/Great_Egret_Breeding_Plumage.png/330px-Great_Egret_Breeding_Plumage.png,Great white egrets are striking birds with long necks and are known for their elegant breeding plumage.
Great white egret,1964,0.0,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1e/Great_Egret_Breeding_Plumage.png/330px-Great_Egret_Breeding_Plumage.png,Great white egrets are striking birds with long necks and are known for their elegant breeding plumage.
Great white egret,1965,0.0,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1e/Great_Egret_Breeding_Plumage.png/330px-Great_Egret_Breeding_Plumage.png,Great white egrets are striking birds with long necks and are known for their elegant breeding plumage.
Great white egret,1966,0.0,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1e/Great_Egret_Breeding_Plumage.png/330px-Great_Egret_Breeding_Plumage.png,Great white egrets are striking birds with long necks and are known for their elegant breeding plumage.
Great white egret,1967,0.0,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1e/Great_Egret_Breeding_Plumage.png/330px-Great_Egret_Breeding_Plumage.png,Great white egrets are striking birds with long necks and are known for their elegant breeding plumage.
Great white egret,1968,0.0,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1e/Great_Egret_Breeding_Plumage.png/330px-Great_Egret_Breeding_Plumage.png,Great white egrets are striking birds with long necks and are known for their elegant breeding plumage.
Great white egret,1969,0.0,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1e/Great_Egret_Breeding_Plumage.png/330px-Great_Egret_Breeding_Plumage.png,Great white egrets are striking birds with long necks and are known for their elegant breeding plumage.
Great white egret,1970,0.0,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1e/Great_Egret_Breeding_Plumage.png/330px-Great_Egret_Breeding_Plumage.png,Great white egrets are striking birds with long necks and are known for their elegant breeding plumage.
Great white egret,1971,0.0,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1e/Great_Egret_Breeding_Plumage.png/330px-Great_Egret_Breeding_Plumage.png,Great white egrets are striking birds with long necks and are known for their elegant breeding plumage.
Great white egret,1972,0.0,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1e/Great_Egret_Breeding_Plumage.png/330px-Great_Egret_Breeding_Plumage.png,Great white egrets are striking birds with long necks and are known for their elegant breeding plumage.
Great white egret,1973,0.0,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1e/Great_Egret_Breeding_Plumage.png/330px-Great_Egret_Breeding_Plumage.png,Great white egrets are striking birds with long necks and are known for their elegant breeding plumage.
Great white egret,1974,0.0,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1e/Great_Egret_Breeding_Plumage.png/330px-Great_Egret_Breeding_Plumage.png,Great white egrets are striking birds with long necks and are known for their elegant breeding plumage.
Great white egret,1975,0.0,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1e/Great_Egret_Breeding_Plumage.png/330px-Great_Egret_Breeding_Plumage.png,Great white egrets are striking birds with long necks and are known for their elegant breeding plumage.
Great white egret,1976,0.0,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1e/Great_Egret_Breeding_Plumage.png/330px-Great_Egret_Breeding_Plumage.png,Great white egrets are striking birds with long necks and are known for their elegant breeding plumage.
Great white egret,1977,0.0,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1e/Great_Egret_Breeding_Plumage.png/330px-Great_Egret_Breeding_Plumage.png,Great white egrets are striking birds with long necks and are known for their elegant breeding plumage.
Great white egret,1978,0.0,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1e/Great_Egret_Breeding_Plumage.png/330px-Great_Egret_Breeding_Plumage.png,Great white egrets are striking birds with long necks and are known for their elegant breeding plumage.
Great white egret,1979,0.0,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1e/Great_Egret_Breeding_Plumage.png/330px-Great_Egret_Breeding_Plumage.png,Great white egrets are striking birds with long necks and are known for their elegant breeding plumage.
Great white egret,1980,0.0,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1e/Great_Egret_Breeding_Plumage.png/330px-Great_Egret_Breeding_Plumage.png,Great white egrets are striking birds with long necks and are known for their elegant breeding plumage.
Great white egret,1981,0.0,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1e/Great_Egret_Breeding_Plumage.png/330px-Great_Egret_Breeding_Plumage.png,Great white egrets are striking birds with long necks and are known for their elegant breeding plumage.
Great white egret,1982,0.0,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1e/Great_Egret_Breeding_Plumage.png/330px-Great_Egret_Breeding_Plumage.png,Great white egrets are striking birds with long necks and are known for their elegant breeding plumage.
Great white egret,1983,0.0,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1e/Great_Egret_Breeding_Plumage.png/330px-Great_Egret_Breeding_Plumage.png,Great white egrets are striking birds with long necks and are known for their elegant breeding plumage.
Great white egret,1984,0.0,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1e/Great_Egret_Breeding_Plumage.png/330px-Great_Egret_Breeding_Plumage.png,Great white egrets are striking birds with long necks and are known for their elegant breeding plumage.
Great white egret,1985,0.0,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1e/Great_Egret_Breeding_Plumage.png/330px-Great_Egret_Breeding_Plumage.png,Great white egrets are striking birds with long necks and are known for their elegant breeding plumage.
Great white egret,1986,0.0,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1e/Great_Egret_Breeding_Plumage.png/330px-Great_Egret_Breeding_Plumage.png,Great white egrets are striking birds with long necks and are known for their elegant breeding plumage.
Great white egret,1987,0.0,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1e/Great_Egret_Breeding_Plumage.png/330px-Great_Egret_Breeding_Plumage.png,Great white egrets are striking birds with long necks and are known for their elegant breeding plumage.
Great white egret,1988,0.0,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1e/Great_Egret_Breeding_Plumage.png/330px-Great_Egret_Breeding_Plumage.png,Great white egrets are striking birds with long necks and are known for their elegant breeding plumage.
Great white egret,1989,0.0,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1e/Great_Egret_Breeding_Plumage.png/330px-Great_Egret_Breeding_Plumage.png,Great white egrets are striking birds with long necks and are known for their elegant breeding plumage.
Great white egret,1990,0.0,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1e/Great_Egret_Breeding_Plumage.png/330px-Great_Egret_Breeding_Plumage.png,Great white egrets are striking birds with long necks and are known for their elegant breeding plumage.
Great white egret,1991,1.0,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1e/Great_Egret_Breeding_Plumage.png/330px-Great_Egret_Breeding_Plumage.png,Great white egrets are striking birds with long necks and are known for their elegant breeding plumage.
Great white egret,1992,0.0,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1e/Great_Egret_Breeding_Plumage.png/330px-Great_Egret_Breeding_Plumage.png,Great white egrets are striking birds with long necks and are known for their elegant breeding plumage.
Great white egret,1993,0.0,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1e/Great_Egret_Breeding_Plumage.png/330px-Great_Egret_Breeding_Plumage.png,Great white egrets are striking birds with long necks and are known for their elegant breeding plumage.
Great white egret,1994,3.0,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1e/Great_Egret_Breeding_Plumage.png/330px-Great_Egret_Breeding_Plumage.png,Great white egrets are striking birds with long necks and are known for their elegant breeding plumage.
Great white egret,1995,0.0,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1e/Great_Egret_Breeding_Plumage.png/330px-Great_Egret_Breeding_Plumage.png,Great white egrets are striking birds with long necks and are known for their elegant breeding plumage.
Great white egret,1996,1.0,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1e/Great_Egret_Breeding_Plumage.png/330px-Great_Egret_Breeding_Plumage.png,Great white egrets are striking birds with long necks and are known for their elegant breeding plumage.
Great white egret,1997,0.0,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1e/Great_Egret_Breeding_Plumage.png/330px-Great_Egret_Breeding_Plumage.png,Great white egrets are striking birds with long necks and are known for their elegant breeding plumage.
Great white egret,1998,0.0,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1e/Great_Egret_Breeding_Plumage.png/330px-Great_Egret_Breeding_Plumage.png,Great white egrets are striking birds with long necks and are known for their elegant breeding plumage.
Great white egret,1999,0.0,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1e/Great_Egret_Breeding_Plumage.png/330px-Great_Egret_Breeding_Plumage.png,Great white egrets are striking birds with long necks and are known for their elegant breeding plumage.
Great white egret,2000,2.0,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1e/Great_Egret_Breeding_Plumage.png/330px-Great_Egret_Breeding_Plumage.png,Great white egrets are striking birds with long necks and are known for their elegant breeding plumage.
Great white egret,2001,11.0,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1e/Great_Egret_Breeding_Plumage.png/330px-Great_Egret_Breeding_Plumage.png,Great white egrets are striking birds with long necks and are known for their elegant breeding plumage.
Great white egret,2004,22.0,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1e/Great_Egret_Breeding_Plumage.png/330px-Great_Egret_Breeding_Plumage.png,Great white egrets are striking birds with long necks and are known for their elegant breeding plumage.
Haddock,1950,132313.0,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4d/Haddock%2C_Boston_Aquarium.JPG/330px-Haddock%2C_Boston_Aquarium.JPG,Haddock are bottom-dwelling fish recognized by the black lateral line running along their sides.
Haddock,1951,99138.0,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4d/Haddock%2C_Boston_Aquarium.JPG/330px-Haddock%2C_Boston_Aquarium.JPG,Haddock are bottom-dwelling fish recognized by the black lateral line running along their sides.
Haddock,1952,56421.0,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4d/Haddock%2C_Boston_Aquarium.JPG/330px-Haddock%2C_Boston_Aquarium.JPG,Haddock are bottom-dwelling fish recognized by the black lateral line running along their sides.
Haddock,1953,84483.0,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4d/Haddock%2C_Boston_Aquarium.JPG/330px-Haddock%2C_Boston_Aquarium.JPG,Haddock are bottom-dwelling fish recognized by the black lateral line running along their sides.
Haddock,1954,117623.0,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4d/Haddock%2C_Boston_Aquarium.JPG/330px-Haddock%2C_Boston_Aquarium.JPG,Haddock are bottom-dwelling fish recognized by the black lateral line running along their sides.
Haddock,1955,179348.0,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4d/Haddock%2C_Boston_Aquarium.JPG/330px-Haddock%2C_Boston_Aquarium.JPG,Haddock are bottom-dwelling fish recognized by the black lateral line running along their sides.
Haddock,1956,242800.0,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4d/Haddock%2C_Boston_Aquarium.JPG/330px-Haddock%2C_Boston_Aquarium.JPG,Haddock are bottom-dwelling fish recognized by the black lateral line running along their sides.
Haddock,1957,232579.0,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4d/Haddock%2C_Boston_Aquarium.JPG/330px-Haddock%2C_Boston_Aquarium.JPG,Haddock are bottom-dwelling fish recognized by the black lateral line running along their sides.
Haddock,1958,201221.0,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4d/Haddock%2C_Boston_Aquarium.JPG/330px-Haddock%2C_Boston_Aquarium.JPG,Haddock are bottom-dwelling fish recognized by the black lateral line running along their sides.
Haddock,1959,170551.0,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4d/Haddock%2C_Boston_Aquarium.JPG/330px-Haddock%2C_Boston_Aquarium.JPG,Haddock are bottom-dwelling fish recognized by the black lateral line running along their sides.
Haddock,1960,156168.0,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4d/Haddock%2C_Boston_Aquarium.JPG/330px-Haddock%2C_Boston_Aquarium.JPG,Haddock are bottom-dwelling fish recognized by the black lateral line running along their sides.
Haddock,1961,169046.0,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4d/Haddock%2C_Boston_Aquarium.JPG/330px-Haddock%2C_Boston_Aquarium.JPG,Haddock are bottom-dwelling fish recognized by the black lateral line running along their sides.
Haddock,1962,163115.0,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4d/Haddock%2C_Boston_Aquarium.JPG/330px-Haddock%2C_Boston_Aquarium.JPG,Haddock are bottom-dwelling fish recognized by the black lateral line running along their sides.
Haddock,1963,124366.0,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4d/Haddock%2C_Boston_Aquarium.JPG/330px-Haddock%2C_Boston_Aquarium.JPG,Haddock are bottom-dwelling fish recognized by the black lateral line running along their sides.
Haddock,1964,102586.0,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4d/Haddock%2C_Boston_Aquarium.JPG/330px-Haddock%2C_Boston_Aquarium.JPG,Haddock are bottom-dwelling fish recognized by the black lateral line running along their sides.
Haddock,1965,136465.0,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4d/Haddock%2C_Boston_Aquarium.JPG/330px-Haddock%2C_Boston_Aquarium.JPG,Haddock are bottom-dwelling fish recognized by the black lateral line running along their sides.
Haddock,1966,166095.0,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4d/Haddock%2C_Boston_Aquarium.JPG/330px-Haddock%2C_Boston_Aquarium.JPG,Haddock are bottom-dwelling fish recognized by the black lateral line running along their sides.
Haddock,1967,188115.0,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4d/Haddock%2C_Boston_Aquarium.JPG/330px-Haddock%2C_Boston_Aquarium.JPG,Haddock are bottom-dwelling fish recognized by the black lateral line running along their sides.
Haddock,1968,204921.0,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4d/Haddock%2C_Boston_Aquarium.JPG/330px-Haddock%2C_Boston_Aquarium.JPG,Haddock are bottom-dwelling fish recognized by the black lateral line running along their sides.
Haddock,1969,224922.0,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4d/Haddock%2C_Boston_Aquarium.JPG/330px-Haddock%2C_Boston_Aquarium.JPG,Haddock are bottom-dwelling fish recognized by the black lateral line running along their sides.
Haddock,1970,203434.0,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4d/Haddock%2C_Boston_Aquarium.JPG/330px-Haddock%2C_Boston_Aquarium.JPG,Haddock are bottom-dwelling fish recognized by the black lateral line running along their sides.
Haddock,1971,218259.0,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4d/Haddock%2C_Boston_Aquarium.JPG/330px-Haddock%2C_Boston_Aquarium.JPG,Haddock are bottom-dwelling fish recognized by the black lateral line running along their sides.
Haddock,1972,179416.0,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4d/Haddock%2C_Boston_Aquarium.JPG/330px-Haddock%2C_Boston_Aquarium.JPG,Haddock are bottom-dwelling fish recognized by the black lateral line running along their sides.
Haddock,1973,169077.0,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4d/Haddock%2C_Boston_Aquarium.JPG/330px-Haddock%2C_Boston_Aquarium.JPG,Haddock are bottom-dwelling fish recognized by the black lateral line running along their sides.
Haddock,1974,254783.0,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4d/Haddock%2C_Boston_Aquarium.JPG/330px-Haddock%2C_Boston_Aquarium.JPG,Haddock are bottom-dwelling fish recognized by the black lateral line running along their sides.
Haddock,1975,303443.0,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4d/Haddock%2C_Boston_Aquarium.JPG/330px-Haddock%2C_Boston_Aquarium.JPG,Haddock are bottom-dwelling fish recognized by the black lateral line running along their sides.
Haddock,1976,268203.0,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4d/Haddock%2C_Boston_Aquarium.JPG/330px-Haddock%2C_Boston_Aquarium.JPG,Haddock are bottom-dwelling fish recognized by the black lateral line running along their sides.
Haddock,1977,203490.0,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4d/Haddock%2C_Boston_Aquarium.JPG/330px-Haddock%2C_Boston_Aquarium.JPG,Haddock are bottom-dwelling fish recognized by the black lateral line running along their sides.
Haddock,1978,181315.0,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4d/Haddock%2C_Boston_Aquarium.JPG/330px-Haddock%2C_Boston_Aquarium.JPG,Haddock are bottom-dwelling fish recognized by the black lateral line running along their sides.
Haddock,1979,160271.0,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4d/Haddock%2C_Boston_Aquarium.JPG/330px-Haddock%2C_Boston_Aquarium.JPG,Haddock are bottom-dwelling fish recognized by the black lateral line running along their sides.
Haddock,1980,158312.0,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4d/Haddock%2C_Boston_Aquarium.JPG/330px-Haddock%2C_Boston_Aquarium.JPG,Haddock are bottom-dwelling fish recognized by the black lateral line running along their sides.
Haddock,1981,169315.0,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4d/Haddock%2C_Boston_Aquarium.JPG/330px-Haddock%2C_Boston_Aquarium.JPG,Haddock are bottom-dwelling fish recognized by the black lateral line running along their sides.
Haddock,1982,149969.0,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4d/Haddock%2C_Boston_Aquarium.JPG/330px-Haddock%2C_Boston_Aquarium.JPG,Haddock are bottom-dwelling fish recognized by the black lateral line running along their sides.
Haddock,1983,107988.0,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4d/Haddock%2C_Boston_Aquarium.JPG/330px-Haddock%2C_Boston_Aquarium.JPG,Haddock are bottom-dwelling fish recognized by the black lateral line running along their sides.
Haddock,1984,104152.0,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4d/Haddock%2C_Boston_Aquarium.JPG/330px-Haddock%2C_Boston_Aquarium.JPG,Haddock are bottom-dwelling fish recognized by the black lateral line running along their sides.
Haddock,1985,113110.0,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4d/Haddock%2C_Boston_Aquarium.JPG/330px-Haddock%2C_Boston_Aquarium.JPG,Haddock are bottom-dwelling fish recognized by the black lateral line running along their sides.
Haddock,1986,117526.0,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4d/Haddock%2C_Boston_Aquarium.JPG/330px-Haddock%2C_Boston_Aquarium.JPG,Haddock are bottom-dwelling fish recognized by the black lateral line running along their sides.
Haddock,1987,133714.0,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4d/Haddock%2C_Boston_Aquarium.JPG/330px-Haddock%2C_Boston_Aquarium.JPG,Haddock are bottom-dwelling fish recognized by the black lateral line running along their sides.
Haddock,1988,136407.0,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4d/Haddock%2C_Boston_Aquarium.JPG/330px-Haddock%2C_Boston_Aquarium.JPG,Haddock are bottom-dwelling fish recognized by the black lateral line running along their sides.
Haddock,1989,137861.0,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4d/Haddock%2C_Boston_Aquarium.JPG/330px-Haddock%2C_Boston_Aquarium.JPG,Haddock are bottom-dwelling fish recognized by the black lateral line running along their sides.
Haddock,1990,136790.0,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4d/Haddock%2C_Boston_Aquarium.JPG/330px-Haddock%2C_Boston_Aquarium.JPG,Haddock are bottom-dwelling fish recognized by the black lateral line running along their sides.
Haddock,1991,144490.0,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4d/Haddock%2C_Boston_Aquarium.JPG/330px-Haddock%2C_Boston_Aquarium.JPG,Haddock are bottom-dwelling fish recognized by the black lateral line running along their sides.
Haddock,1992,152936.0,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4d/Haddock%2C_Boston_Aquarium.JPG/330px-Haddock%2C_Boston_Aquarium.JPG,Haddock are bottom-dwelling fish recognized by the black lateral line running along their sides.
Haddock,1993,153337.0,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4d/Haddock%2C_Boston_Aquarium.JPG/330px-Haddock%2C_Boston_Aquarium.JPG,Haddock are bottom-dwelling fish recognized by the black lateral line running along their sides.
Haddock,1994,176358.0,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4d/Haddock%2C_Boston_Aquarium.JPG/330px-Haddock%2C_Boston_Aquarium.JPG,Haddock are bottom-dwelling fish recognized by the black lateral line running along their sides.
Haddock,1995,193395.0,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4d/Haddock%2C_Boston_Aquarium.JPG/330px-Haddock%2C_Boston_Aquarium.JPG,Haddock are bottom-dwelling fish recognized by the black lateral line running along their sides.
Haddock,1996,263197.0,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4d/Haddock%2C_Boston_Aquarium.JPG/330px-Haddock%2C_Boston_Aquarium.JPG,Haddock are bottom-dwelling fish recognized by the black lateral line running along their sides.
Haddock,1997,273519.0,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4d/Haddock%2C_Boston_Aquarium.JPG/330px-Haddock%2C_Boston_Aquarium.JPG,Haddock are bottom-dwelling fish recognized by the black lateral line running along their sides.
Haddock,1998,224083.0,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4d/Haddock%2C_Boston_Aquarium.JPG/330px-Haddock%2C_Boston_Aquarium.JPG,Haddock are bottom-dwelling fish recognized by the black lateral line running along their sides.
Haddock,1999,175942.0,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4d/Haddock%2C_Boston_Aquarium.JPG/330px-Haddock%2C_Boston_Aquarium.JPG,Haddock are bottom-dwelling fish recognized by the black lateral line running along their sides.
Haddock,2000,160373.0,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4d/Haddock%2C_Boston_Aquarium.JPG/330px-Haddock%2C_Boston_Aquarium.JPG,Haddock are bottom-dwelling fish recognized by the black lateral line running along their sides.
Haddock,2001,212583.0,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4d/Haddock%2C_Boston_Aquarium.JPG/330px-Haddock%2C_Boston_Aquarium.JPG,Haddock are bottom-dwelling fish recognized by the black lateral line running along their sides.
Haddock,2002,266669.0,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4d/Haddock%2C_Boston_Aquarium.JPG/330px-Haddock%2C_Boston_Aquarium.JPG,Haddock are bottom-dwelling fish recognized by the black lateral line running along their sides.
Haddock,2003,294792.0,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4d/Haddock%2C_Boston_Aquarium.JPG/330px-Haddock%2C_Boston_Aquarium.JPG,Haddock are bottom-dwelling fish recognized by the black lateral line running along their sides.
Haddock,2004,277877.0,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4d/Haddock%2C_Boston_Aquarium.JPG/330px-Haddock%2C_Boston_Aquarium.JPG,Haddock are bottom-dwelling fish recognized by the black lateral line running along their sides.
Haddock,2005,281491.0,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4d/Haddock%2C_Boston_Aquarium.JPG/330px-Haddock%2C_Boston_Aquarium.JPG,Haddock are bottom-dwelling fish recognized by the black lateral line running along their sides.
Haddock,2006,226312.0,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4d/Haddock%2C_Boston_Aquarium.JPG/330px-Haddock%2C_Boston_Aquarium.JPG,Haddock are bottom-dwelling fish recognized by the black lateral line running along their sides.
Haddock,2007,247111.0,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4d/Haddock%2C_Boston_Aquarium.JPG/330px-Haddock%2C_Boston_Aquarium.JPG,Haddock are bottom-dwelling fish recognized by the black lateral line running along their sides.
Haddock,2008,224620.0,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4d/Haddock%2C_Boston_Aquarium.JPG/330px-Haddock%2C_Boston_Aquarium.JPG,Haddock are bottom-dwelling fish recognized by the black lateral line running along their sides.
Haddock,2009,244699.0,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4d/Haddock%2C_Boston_Aquarium.JPG/330px-Haddock%2C_Boston_Aquarium.JPG,Haddock are bottom-dwelling fish recognized by the black lateral line running along their sides.
